uid,namedLocation,date,eventID,domainID,siteID,plotID,taxonID,scientificName,taxonRank,measuredBy,recordedBy,individualID,pointID,stemDistance,stemAzimuth
a9e5b57f-8a51-4ae0-8c04-a1a1d75de7ee,GUAN_056.basePlot.vst,2015-07-20,vst_GUAN_2015,D04,GUAN,GUAN_056,RAAC,Randia aculeata L.,species,58c2cdc01fc25195993fd4c1a43cbb53,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01278,39,8.7,45
ab3dfb7c-5d98-4f35-8309-9555ecf828cf,GUAN_059.basePlot.vst,2015-11-04,vst_GUAN_2015,D04,GUAN,GUAN_059,PIAC,Pictetia aculeata (Vahl) Urb.,species,3edfe43a32c5f457a0fe03f2b4488315,74538e7873b3e5410a3bb106b64eb9c5,NEON.PLA.D04.GUAN.03145,41,6.9,105.8
fc252e58-89f2-453b-964a-60ed8a7a4157,GUAN_051.basePlot.vst,2016-08-25,vst_GUAN_2016,D04,GUAN,GUAN_051,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,e3a39e7ed3fd15f9338ef5c82b098297,3b38d1a053ba617023410351f181d8af,NEON.PLA.D04.GUAN.01535E,61,9.1,253.6
55c53cb7-0fea-4a45-8086-d34ea7ca607a,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01042A,61,9.2,207
bf05c3c0-8611-4f21-9dbb-2bb7527b32b6,GUAN_051.basePlot.vst,2016-08-25,vst_GUAN_2016,D04,GUAN,GUAN_051,BUSI,Bursera simaruba (L.) Sarg.,species,e3a39e7ed3fd15f9338ef5c82b098297,3b38d1a053ba617023410351f181d8af,NEON.PLA.D04.GUAN.05498,39,4.7,87.8
cdb5453a-9e72-4c70-8a4c-47db847ab33e,GUAN_059.basePlot.vst,2016-08-12,vst_GUAN_2016,D04,GUAN,GUAN_059,BUSI,Bursera simaruba (L.) Sarg.,species,2c996e13a32125e8feeb83b3a351b7cf,a342e5dd35fdac524fced4a91253e38a,NEON.PLA.D04.GUAN.03136,57,3.8,165.3
4683c187-436b-4c33-a43d-61dc003d0703,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,CODI8,Coccoloba diversifolia Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02074C,51,5.1,225.7
387e7d4d-0471-4ed2-8f56-b47fd6c38852,GUAN_043.basePlot.vst,2016-07-05,vst_GUAN_2016,D04,GUAN,GUAN_043,ACFA,Acacia farnesiana (L.) Willd.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00192,43,15,294
bddf4f98-eaa4-4215-89f6-0652c1cdff80,GUAN_060.basePlot.vst,2016-11-15,vst_GUAN_2016,D04,GUAN,GUAN_060,BUBU,Bucida buceras L.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.03752,39,14.5,124.5
c740ec2b-10a6-4127-b6ab-3daf111b8a38,GUAN_045.basePlot.vst,2016-11-21,vst_GUAN_2016,D04,GUAN,GUAN_045,BUSI,Bursera simaruba (L.) Sarg.,species,e3a39e7ed3fd15f9338ef5c82b098297,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.03681,21,6.3,86.7
c12ed6bd-b804-4353-9a30-84c71ad8ea03,GUAN_009.basePlot.vst,2016-05-24,vst_GUAN_2016,D04,GUAN,GUAN_009,ACFA,Acacia farnesiana (L.) Willd.,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.04695,41,9.1,49.4
48e5fbbf-85aa-43b3-b621-238a87e290cb,GUAN_052.basePlot.vst,2016-06-17,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.00456A,25,4.9,313.1
c9f483aa-c8a0-449b-82cc-b74f0e6251ee,GUAN_018.basePlot.vst,2016-02-16,vst_GUAN_2016,D04,GUAN,GUAN_018,BUSI,Bursera simaruba (L.) Sarg.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.04273,33,11,321.8
358d2c0b-482a-4e7f-999e-b792385cdc76,GUAN_002.basePlot.vst,2015-08-13,vst_GUAN_2015,D04,GUAN,GUAN_002,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,16fa30420f575ab3dc418cafad722dd1,1aa43e49a5bcac146429028b45c3a617,NEON.PLA.D04.GUAN.01938,41,6.1,309
f9af6f4b-af38-4bef-8b3b-59aad9bf37ea,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,034344d59e564f8e301b815da0fa9345,8c40f9b5e1a829d3f70baa46dc61c6da,NEON.PLA.D04.GUAN.02970,23,17.1,346.4
38db2971-ff3a-4b50-af41-9e8efd5b4019,GUAN_059.basePlot.vst,2015-11-05,vst_GUAN_2015,D04,GUAN,GUAN_059,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,452d46168f713a14dd52d832174a8e3d,3edfe43a32c5f457a0fe03f2b4488315,NEON.PLA.D04.GUAN.03137,57,6.4,127.4
5fcb3616-23e8-4374-9268-e80a08ff821e,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01041,61,7.7,189.3
0524eea7-b478-4019-b43f-7d0cf4e0bdad,GUAN_003.basePlot.vst,2016-04-05,vst_GUAN_2016,D04,GUAN,GUAN_003,CODI8,Coccoloba diversifolia Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.05100C,31,7.3,1
4b4f9b9d-1124-4425-8192-64de704de9ad,GUAN_052.basePlot.vst,2016-06-17,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.00447,25,12.8,316.7
990879d4-d1bf-43f0-860a-ea11f3259530,GUAN_048.basePlot.vst,2015-11-09,vst_GUAN_2015,D04,GUAN,GUAN_048,PIAC,Pictetia aculeata (Vahl) Urb.,species,452d46168f713a14dd52d832174a8e3d,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.03363,39,9.7,130.3
328035ef-1efb-44ad-b6cb-54421e1e76ba,GUAN_004.basePlot.vst,2016-02-26,vst_GUAN_2016,D04,GUAN,GUAN_004,SISA6,Sideroxylon salicifolium (L.) Lam.,species,034344d59e564f8e301b815da0fa9345,034344d59e564f8e301b815da0fa9345,NEON.PLA.D04.GUAN.04333A,41,3,133.1
334309c3-264b-4685-b5ee-29a3210ab189,GUAN_045.basePlot.vst,2016-11-22,vst_GUAN_2016,D04,GUAN,GUAN_045,TAHE,Tabebuia heterophylla (DC.) Britton,species,e3a39e7ed3fd15f9338ef5c82b098297,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.03691,61,3.5,222.6
9cdaff2c-2698-4355-8c3a-c27b5020f68e,GUAN_011.basePlot.vst,2015-11-13,vst_GUAN_2015,D04,GUAN,GUAN_011,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,58c2cdc01fc25195993fd4c1a43cbb53,bf1ece783b62f401f99a3175cfdf9eee,NEON.PLA.D04.GUAN.03289B,49,2.3,232.5
b674a252-94d6-446c-9947-43601d19b7f8,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01097,23,6.6,353.4
551b26ef-eb4c-4961-b548-2565a80f0f92,GUAN_047.basePlot.vst,2017-03-14,vst_GUAN_2017,D04,GUAN,GUAN_047,GUOF,Guaiacum officinale L.,species,034344d59e564f8e301b815da0fa9345,2cb3ffa52fa206c04af8395dde7221e0,NEON.PLA.D04.GUAN.01232,23,5.2,340.7
ce582fb7-bcd2-4510-9cff-fe8b89ec0e70,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,GUOF,Guaiacum officinale L.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01068,39,6.9,148.8
20ab6f44-024d-40f5-9a96-8ed3e7d6ad01,GUAN_004.basePlot.vst,2016-02-26,vst_GUAN_2016,D04,GUAN,GUAN_004,BUSI,Bursera simaruba (L.) Sarg.,species,034344d59e564f8e301b815da0fa9345,034344d59e564f8e301b815da0fa9345,NEON.PLA.D04.GUAN.04332,41,6.5,125
3ca91e90-6ea8-46cf-b782-241e5379c297,GUAN_049.basePlot.vst,2015-07-07,vst_GUAN_2015,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,58c2cdc01fc25195993fd4c1a43cbb53,43c71b32e9093d51872fe32ab85f4568,NEON.PLA.D04.GUAN.01342,41,8.6,353.8
2007275b-b3ab-412b-91ba-5e25e3e09bc9,GUAN_003.basePlot.vst,2016-04-06,vst_GUAN_2016,D04,GUAN,GUAN_003,PIAC,Pictetia aculeata (Vahl) Urb.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02107A,49,8.2,154.1
34e8f51d-88d4-4f67-afc6-bc0732d3e7d8,GUAN_057.basePlot.vst,2016-09-15,vst_GUAN_2016,D04,GUAN,GUAN_057,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.01217B,23,3.1,277.6
b9be3d91-cf99-4e4a-a90f-b11a21768064,GUAN_018.basePlot.vst,2016-02-16,vst_GUAN_2016,D04,GUAN,GUAN_018,GUOF,Guaiacum officinale L.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.04202,33,9.8,348.3
1edc2412-fdd2-480e-8f7c-5d43725bb6c2,GUAN_060.basePlot.vst,2016-11-16,vst_GUAN_2016,D04,GUAN,GUAN_060,BUBU,Bucida buceras L.,species,034344d59e564f8e301b815da0fa9345,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.03775E,23,4.7,345.4
37d35e24-0b02-4adc-b42c-b1bbce8d8517,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,LELE10,Leucaena leucocephala (Lam.) de Wit,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01067,39,9.2,128.9
6b670556-a125-42a9-b9ab-69e9387c9f92,GUAN_054.basePlot.vst,2015-06-15,vst_GUAN_2015,D04,GUAN,GUAN_054,2PLANT,Unknown plant,kingdom,16fa30420f575ab3dc418cafad722dd1,58c2cdc01fc25195993fd4c1a43cbb53,NEON.PLA.D04.GUAN.00476,41,14.7,62.4
cc9d258f-716b-45d8-b2c1-4d531b4c5eda,GUAN_055.basePlot.vst,2015-06-24,vst_GUAN_2015,D04,GUAN,GUAN_055,2PLANT,Unknown plant,kingdom,58c2cdc01fc25195993fd4c1a43cbb53,452d46168f713a14dd52d832174a8e3d,NEON.PLA.D04.GUAN.01048,43,0.8,273.9
fc326165-2d07-4c0e-8dd8-f43fffd62398,GUAN_052.basePlot.vst,2016-06-16,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.00363,57,10.5,111.5
74bf507f-4ab8-4cd6-ac9c-6b6e22067de6,GUAN_051.basePlot.vst,2016-08-25,vst_GUAN_2016,D04,GUAN,GUAN_051,GUSA,Guaiacum sanctum L.,species,e3a39e7ed3fd15f9338ef5c82b098297,3b38d1a053ba617023410351f181d8af,NEON.PLA.D04.GUAN.01553A,59,10.2,137.5
5ef1df43-392e-4744-b387-5f4c0a52871a,GUAN_056.basePlot.vst,2016-08-31,vst_GUAN_2016,D04,GUAN,GUAN_056,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01273,57,8.3,114.4
79e1891f-9de2-4709-839e-992ae946ec07,GUAN_045.basePlot.vst,2016-11-21,vst_GUAN_2016,D04,GUAN,GUAN_045,BUSI,Bursera simaruba (L.) Sarg.,species,e3a39e7ed3fd15f9338ef5c82b098297,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.03700,43,13.4,292.3
2981943a-b6e4-4422-8c0d-ec03b2bf7eb0,GUAN_046.basePlot.vst,2017-03-29,vst_GUAN_2017,D04,GUAN,GUAN_046,BUSI,Bursera simaruba (L.) Sarg.,species,7793d73439c54ba6146d7a78dc04f516,c7b6e912698ff6009c8c20f60ea6ca27,NEON.PLA.D04.GUAN.03859,59,11.5,125.3
9967e00d-e91b-4d38-878b-6b3216f295c9,GUAN_016.basePlot.vst,2015-11-23,vst_GUAN_2015,D04,GUAN,GUAN_016,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,3edfe43a32c5f457a0fe03f2b4488315,NEON.PLA.D04.GUAN.04208,41,8.1,264.8
50ed81a2-b6bc-4d67-bdb3-573acb9a61a5,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01208,25,8.8,332.8
277ad2b2-4500-421e-b211-736da5de5913,GUAN_017.basePlot.vst,2018-01-12,vst_GUAN_2017,D04,GUAN,GUAN_017,BUBU,Bucida buceras L.,species,d5af51435cf2e0f5aa6d5e79d41ccfba,bb9f62183c5976e9945f7f7c06f3b414,NEON.PLA.D04.GUAN.02190C,41,6.7,347.6
ab3dfb7c-5d98-4f35-8309-9555ecf828cf,GUAN_059.basePlot.vst,2015-11-04,vst_GUAN_2015,D04,GUAN,GUAN_059,PIAC,Pictetia aculeata (Vahl) Urb.,species,3edfe43a32c5f457a0fe03f2b4488315,74538e7873b3e5410a3bb106b64eb9c5,NEON.PLA.D04.GUAN.03145,41,6.9,105.8
4cdb7635-993a-4f40-bb64-57789e10da73,GUAN_043.basePlot.vst,2016-06-21,vst_GUAN_2016,D04,GUAN,GUAN_043,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.00059,59,14.9,201.9
32984f40-c644-4ef9-bd0c-fe3e6f07e5ac,GUAN_061.basePlot.vst,2016-11-10,vst_GUAN_2016,D04,GUAN,GUAN_061,BUBU,Bucida buceras L.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00903A,21,15.4,28.4
f8afefab-ed9a-4dd4-b50c-ccb562ba765f,GUAN_052.basePlot.vst,2016-06-17,vst_GUAN_2016,D04,GUAN,GUAN_052,SESI3,Senna siamea (Lam.) Irwin & Barneby,species,2c996e13a32125e8feeb83b3a351b7cf,e1ccb11430241cd52799dcbac08c88ce,NEON.PLA.D04.GUAN.00462,25,11.9,274.4
1fa466be-43dc-42e6-9f67-21fcaf40f8da,GUAN_043.basePlot.vst,2016-07-06,vst_GUAN_2016,D04,GUAN,GUAN_043,LELE10,Leucaena leucocephala (Lam.) de Wit,species,2c996e13a32125e8feeb83b3a351b7cf,6fc80973b251a813a09a5fce2efcb8bd,NEON.PLA.D04.GUAN.00190,61,16.1,223.6
409b85a0-c250-4cdc-8902-3ccd534bdd4b,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00633,25,16,290.6
fc252e58-89f2-453b-964a-60ed8a7a4157,GUAN_051.basePlot.vst,2016-08-25,vst_GUAN_2016,D04,GUAN,GUAN_051,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,e3a39e7ed3fd15f9338ef5c82b098297,3b38d1a053ba617023410351f181d8af,NEON.PLA.D04.GUAN.01535E,61,9.1,253.6
337a97cf-0b40-4b1f-ae16-af9557eb6187,GUAN_054.basePlot.vst,2015-06-15,vst_GUAN_2015,D04,GUAN,GUAN_054,2PLANT,Unknown plant,kingdom,16fa30420f575ab3dc418cafad722dd1,58c2cdc01fc25195993fd4c1a43cbb53,NEON.PLA.D04.GUAN.00473,41,14.3,89.4
9ac0729e-f8eb-4dbb-891d-f6b0e57b0309,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,GUOF,Guaiacum officinale L.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01008,61,14.8,256.6
36759abb-8b86-486d-a82b-dbb8e4f96d5e,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01091,59,6.6,255.5
725e9d2c-cdee-484f-8839-f31cd17a32cf,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,OTHE,Plantae sp.,kingdom,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00638,23,10.3,41.3
90c8ec68-34c7-42c1-b1c9-c3b2deba9b0a,GUAN_052.basePlot.vst,2016-06-16,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.00382,59,19.5,183.1
36b079ff-c060-416f-a3dc-a07e7b057652,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,ACFA,Acacia farnesiana (L.) Willd.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00661,25,11.2,355.6
9af03ee6-7943-4a99-943e-b22e605bb7a3,GUAN_043.basePlot.vst,2016-07-05,vst_GUAN_2016,D04,GUAN,GUAN_043,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.00026,57,14,170.2
e010243e-10ef-4619-947b-3eccf9e92990,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.01045,61,10.7,206.4
3f7fd1f1-0006-46e0-b9fa-425b96223432,GUAN_043.basePlot.vst,2016-07-06,vst_GUAN_2016,D04,GUAN,GUAN_043,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,6fc80973b251a813a09a5fce2efcb8bd,NEON.PLA.D04.GUAN.00128,61,2.8,209.7
bc5db976-eb3e-4bfd-a0ad-ea5011797b0e,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,LELE10,Leucaena leucocephala (Lam.) de Wit,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.00688,21,6.7,56
e0a4104e-eddf-49f1-9ffe-f3ab9d9e34e0,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01206,25,13.2,325.8
ad78abb4-c3d1-4096-a4e3-5d65110f7953,GUAN_050.basePlot.vst,2016-09-01,vst_GUAN_2016,D04,GUAN,GUAN_050,BUBU,Bucida buceras L.,species,034344d59e564f8e301b815da0fa9345,8c40f9b5e1a829d3f70baa46dc61c6da,NEON.PLA.D04.GUAN.02679D,39,12,118
ad21772a-0263-42dd-a386-7ebb8bf62400,GUAN_043.basePlot.vst,2016-07-06,vst_GUAN_2016,D04,GUAN,GUAN_043,LELE10,Leucaena leucocephala (Lam.) de Wit,species,2c996e13a32125e8feeb83b3a351b7cf,6fc80973b251a813a09a5fce2efcb8bd,NEON.PLA.D04.GUAN.00072,43,7.1,334.9
bfec0d06-c740-4e3e-bd5d-658941efddd8,GUAN_043.basePlot.vst,2015-06-03,vst_GUAN_2015,D04,GUAN,GUAN_043,GUAIA,Guaiacum sp.,genus,74538e7873b3e5410a3bb106b64eb9c5,58c2cdc01fc25195993fd4c1a43cbb53,NEON.PLA.D04.GUAN.00142,41,5.6,21.7
8d56414b-f3f9-4955-9fa4-8feef3348c5b,GUAN_045.basePlot.vst,2016-11-21,vst_GUAN_2016,D04,GUAN,GUAN_045,BUBU,Bucida buceras L.,species,e3a39e7ed3fd15f9338ef5c82b098297,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.03679A,23,6.4,332.5
83339e2f-65d9-4808-9ba2-afd6495f5540,GUAN_044.basePlot.vst,2017-04-04,vst_GUAN_2017,D04,GUAN,GUAN_044,BUSI,Bursera simaruba (L.) Sarg.,species,7fc85b9a5e2095946d672ee825424220,ac35660f11cf4ac443e6c8be53fd9d4b,NEON.PLA.D04.GUAN.03389,39,8.6,75.4
279a338f-aafd-4f32-a4c3-c188ea99e986,GUAN_047.basePlot.vst,2017-03-14,vst_GUAN_2017,D04,GUAN,GUAN_047,BUBU,Bucida buceras L.,species,034344d59e564f8e301b815da0fa9345,2cb3ffa52fa206c04af8395dde7221e0,NEON.PLA.D04.GUAN.01300,43,9.4,273.9
5fbd819c-d58b-4848-b00d-6a31af019637,GUAN_052.basePlot.vst,2016-06-15,vst_GUAN_2016,D04,GUAN,GUAN_052,SWMA2,Swietenia mahagoni (L.) Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,f73b9a18b8397c3c1f1631aabc9e183a,NEON.PLA.D04.GUAN.00308,57,3,138.8
dddd8693-642a-4741-9199-4f80acd99d6f,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01007,61,16.5,243.7
6aad0bbf-74b8-454b-88ef-0778c7bbc62b,GUAN_007.basePlot.vst,2015-09-09,vst_GUAN_2015,D04,GUAN,GUAN_007,AMEL,Amyris elemifera L.,species,58c2cdc01fc25195993fd4c1a43cbb53,ec8e42415d5e954540ba38ed8019a63c,NEON.PLA.D04.GUAN.02772,33,10,309.8
9245deb1-bced-4cdf-9c9c-4de9c32eac61,GUAN_058.basePlot.vst,2016-08-01,vst_GUAN_2016,D04,GUAN,GUAN_058,SWMA2,Swietenia mahagoni (L.) Jacq.,species,034344d59e564f8e301b815da0fa9345,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01100,21,8.4,12.2
5570974b-f633-4dd2-b8a9-629df654a02d,GUAN_049.basePlot.vst,2016-10-20,vst_GUAN_2016,D04,GUAN,GUAN_049,BUBU,Bucida buceras L.,species,2c996e13a32125e8feeb83b3a351b7cf,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.01211E,23,6.4,92.5
0441b5a6-aceb-4f55-aa40-c2aad00aab16,GUAN_047.basePlot.vst,2015-07-16,vst_GUAN_2015,D04,GUAN,GUAN_047,2PLANT,Unknown plant,kingdom,452d46168f713a14dd52d832174a8e3d,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.01242,43,7.4,309.1
79854fe4-584d-4aab-9541-99d37bdaee0f,GUAN_055.basePlot.vst,2016-07-07,vst_GUAN_2016,D04,GUAN,GUAN_055,BUSI,Bursera simaruba (L.) Sarg.,species,034344d59e564f8e301b815da0fa9345,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.01049,43,8.7,267.6
820ced09-3d9c-4049-9899-c228acaa16df,GUAN_048.basePlot.vst,2016-11-16,vst_GUAN_2016,D04,GUAN,GUAN_048,BUBU,Bucida buceras L.,species,034344d59e564f8e301b815da0fa9345,08b5d1d5e579f8287787748dfdbe6250,NEON.PLA.D04.GUAN.03369,21,5,56
3d311d84-3b7d-45a0-9e25-4cadb61f1006,GUAN_060.basePlot.vst,2016-11-16,vst_GUAN_2016,D04,GUAN,GUAN_060,BUBU,Bucida buceras L.,species,034344d59e564f8e301b815da0fa9345,7793d73439c54ba6146d7a78dc04f516,NEON.PLA.D04.GUAN.03750A,39,3.2,143.2
97dc6240-d6c0-40da-829e-d602eb46156d,GUAN_044.basePlot.vst,2017-04-04,vst_GUAN_2017,D04,GUAN,GUAN_044,BUBU,Bucida buceras L.,species,7fc85b9a5e2095946d672ee825424220,ac35660f11cf4ac443e6c8be53fd9d4b,NEON.PLA.D04.GUAN.03699A,25,15.3,338.9
27701d1b-7e8f-4b05-ac7a-838e05f4b2ba,GUAN_017.basePlot.vst,2015-08-19,vst_GUAN_2015,D04,GUAN,GUAN_017,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,16fa30420f575ab3dc418cafad722dd1,2c996e13a32125e8feeb83b3a351b7cf,NEON.PLA.D04.GUAN.02192,41,3,30.7
4683c187-436b-4c33-a43d-61dc003d0703,GUAN_003.basePlot.vst,2016-04-20,vst_GUAN_2016,D04,GUAN,GUAN_003,CODI8,Coccoloba diversifolia Jacq.,species,2c996e13a32125e8feeb83b3a351b7cf,e3a39e7ed3fd15f9338ef5c82b098297,NEON.PLA.D04.GUAN.02074C,51,5.1,225.7
87ada099-98bd-4983-b70b-79b3eb636d21,GUAN_051.basePlot.vst,2016-08-29,vst_GUAN_2016,D04,GUAN,GUAN_051,PIAL3,Pisonia albida (Heimerl) Britton ex Standl.,species,034344d59e564f8e301b815da0fa9345,3b38d1a053ba617023410351f181d8af,NEON.PLA.D04.GUAN.01548B,43,19.5,272.5
